InputID,TargetID,Distance
湖润大厦,恒通花园,3977.21947297
湖润大厦,恒通花园,3977.21947297
湖润大厦,恒通花园,3977.21947297
湖润大厦,武警家属大院,4099.00283181
湖润大厦,翠岭苑,4564.87882476
湖润大厦,培峰苑,4821.6933152
湖润大厦,培峰苑,4821.6933152
湖润大厦,培峰苑,4821.6933152
湖润大厦,城市春天,5010.61835423
湖润大厦,三九花园,5089.58547266
湖润大厦,三九花园,5089.58547266
湖润大厦,通宝楼,5322.32530454
湖润大厦,皇御苑,5466.56961325
湖润大厦,晨晖家园,7064.51768798
湖润大厦,大望新平村,7800.9952486
东门天下,缤纷时代家园,340.615847628
东门天下,湖润大厦,487.728113602
东门天下,湖润大厦,487.728113602
东门天下,东门168,493.617313398
东门天下,东门168,493.617313398
东门天下,雅园公寓,522.33137302
东门天下,雅园公寓,522.33137302
东门天下,京基东方华都,664.291830193
东门天下,京基东方华都,664.291830193
东门天下,银座金钻,832.598371803
东门天下,东门E公馆,867.912953825
东门天下,美园,889.161444131
东门天下,长丰苑,1015.46988321
东门天下,长丰苑,1015.46988321
东门天下,金色都汇,1016.29578524
东门天下,钻石时代,1025.27173016
东门天下,海丰苑,1026.43028918
东门天下,罗湖1号大楼,1138.51176149
东门天下,罗湖1号大楼,1138.51176149
东门天下,友谊大厦,1296.75063956
东门天下,风格名苑,1322.62927009
东门天下,阳光新干线家园,1328.64257106
东门天下,金田大厦,1338.11750637
东门天下,新天地名居,1341.42101603
东门天下,置地逸轩,1342.09814216
东门天下,置地逸轩,1342.09814216
东门天下,西湖大厦,1416.92093671
东门天下,幸福华府,1475.71198898
东门天下,罗湖村,1605.79908135
东门天下,罗湖村,1605.79908135
东门天下,罗湖村,1605.79908135
东门天下,罗湖村,1605.79908135
东门天下,金丽豪苑,1694.52083324
东门天下,金丽豪苑,1694.52083324
东门天下,田贝花园,1727.53398378
东门天下,田贝花园,1727.53398378
东门天下,田贝花园,1727.53398378
东门天下,田贝花园,1727.53398378
东门天下,田贝花园,1727.53398378
东门天下,武警七支队大院,1803.97952984
东门天下,愉天小区,1919.25018773
东门天下,愉天小区,1919.25018773
东门天下,嘉湖新都,1921.94731324
东门天下,嘉湖新都,1921.94731324
东门天下,嘉湖新都,1921.94731324
东门天下,祥福雅居,2105.30875515
东门天下,京基东方都会,2120.13751934
东门天下,新闻大厦,2165.30947939
东门天下,田心村,2196.1911192
东门天下,时尚新居,2349.77133226
东门天下,水库新村,2387.85243268
东门天下,水库新村,2387.85243268
东门天下,水库新村,2387.85243268
东门天下,虹桥星座,2459.96465364
东门天下,虹桥星座,2459.96465364
东门天下,兴华苑,3024.87086082
东门天下,星湖花园三期,3113.88382996
东门天下,松泉公寓,3221.7533232
东门天下,罗湖区罗芳村,3235.36500596
东门天下,恒通花园,3595.65215174
东门天下,恒通花园,3595.65215174
东门天下,恒通花园,3595.65215174
东门天下,武警家属大院,3671.03219846
东门天下,翠岭苑,4152.69065715
东门天下,培峰苑,4380.37381632
东门天下,培峰苑,4380.37381632
东门天下,培峰苑,4380.37381632
东门天下,三九花园,4693.73703596
东门天下,三九花园,4693.73703596
东门天下,城市春天,4978.09726697
东门天下,通宝楼,5366.42105617
东门天下,皇御苑,5505.80432033
东门天下,晨晖家园,7099.5769963
东门天下,大望新平村,7595.51060887
田贝花园,嘉湖新都,347.979575632
田贝花园,嘉湖新都,347.979575632
田贝花园,嘉湖新都,347.979575632
田贝花园,愉天小区,584.834954633
田贝花园,愉天小区,584.834954633
田贝花园,金丽豪苑,591.975862627
田贝花园,金丽豪苑,591.975862627
田贝花园,田心村,892.722220426
田贝花园,祥福雅居,972.106998849
田贝花园,虹桥星座,980.293090666
田贝花园,虹桥星座,980.293090666
田贝花园,时尚新居,1038.73804685
田贝花园,东门E公馆,1316.19098582
田贝花园,缤纷时代家园,1525.92430297
田贝花园,京基东方华都,1555.07287539
田贝花园,京基东方华都,1555.07287539
田贝花园,松泉公寓,1603.67817133
田贝花园,西湖大厦,1618.20826694
田贝花园,东门天下,1727.53398378
田贝花园,东门168,1746.46436796
田贝花园,东门168,1746.46436796
田贝花园,水库新村,1780.97375077
田贝花园,水库新村,1780.97375077
田贝花园,水库新村,1780.97375077
田贝花园,雅园公寓,1790.6693218
田贝花园,雅园公寓,1790.6693218
田贝花园,风格名苑,1982.37498558
田贝花园,湖润大厦,2192.27170665
田贝花园,湖润大厦,2192.27170665
田贝花园,武警七支队大院,2296.56749269
田贝花园,幸福华府,2314.52280104
田贝花园,星湖花园三期,2323.99132787
田贝花园,美园,2458.10391704
田贝花园,翠岭苑,2512.71216188
田贝花园,银座金钻,2557.63171662
田贝花园,新天地名居,2572.20193117
田贝花园,钻石时代,2604.15169062
田贝花园,长丰苑,2637.17411843
田贝花园,长丰苑,2637.17411843
田贝花园,培峰苑,2671.40628921
田贝花园,培峰苑,2671.40628921
田贝花园,培峰苑,2671.40628921
田贝花园,海丰苑,2688.85456445
田贝花园,金色都汇,2713.7026554
田贝花园,罗湖1号大楼,2791.36717411
田贝花园,罗湖1号大楼,2791.36717411
田贝花园,京基东方都会,2838.46565418
田贝花园,武警家属大院,2894.31927219
田贝花园,金田大厦,2927.41364276
田贝花园,友谊大厦,2954.92040861
田贝花园,阳光新干线家园,3010.97696009
田贝花园,置地逸轩,3063.3204305
田贝花园,置地逸轩,3063.3204305
田贝花园,恒通花园,3140.51559714
田贝花园,恒通花园,3140.51559714
田贝花园,恒通花园,3140.51559714
田贝花园,新闻大厦,3235.48620072
田贝花园,罗湖村,3311.73914283
田贝花园,罗湖村,3311.73914283
田贝花园,罗湖村,3311.73914283
田贝花园,罗湖村,3311.73914283
田贝花园,兴华苑,3579.45744508
田贝花园,三九花园,4035.23059732
田贝花园,三九花园,4035.23059732
田贝花园,罗湖区罗芳村,4106.52871376
田贝花园,通宝楼,5279.16736244
田贝花园,城市春天,5774.92216323
田贝花园,皇御苑,6478.41388313
田贝花园,大望新平村,6534.63003373
田贝花园,晨晖家园,8010.23926066
田贝花园,嘉湖新都,347.979575632
田贝花园,嘉湖新都,347.979575632
田贝花园,嘉湖新都,347.979575632
田贝花园,愉天小区,584.834954633
田贝花园,愉天小区,584.834954633
田贝花园,金丽豪苑,591.975862627
田贝花园,金丽豪苑,591.975862627
田贝花园,田心村,892.722220426
田贝花园,祥福雅居,972.106998849
田贝花园,虹桥星座,980.293090666
田贝花园,虹桥星座,980.293090666
田贝花园,时尚新居,1038.73804685
田贝花园,东门E公馆,1316.19098582
田贝花园,缤纷时代家园,1525.92430297
田贝花园,京基东方华都,1555.07287539
田贝花园,京基东方华都,1555.07287539
田贝花园,松泉公寓,1603.67817133
田贝花园,西湖大厦,1618.20826694
田贝花园,东门天下,1727.53398378
田贝花园,东门168,1746.46436796
田贝花园,东门168,1746.46436796
田贝花园,水库新村,1780.97375077
田贝花园,水库新村,1780.97375077
田贝花园,水库新村,1780.97375077
田贝花园,雅园公寓,1790.6693218
田贝花园,雅园公寓,1790.6693218
田贝花园,风格名苑,1982.37498558
田贝花园,湖润大厦,2192.27170665
田贝花园,湖润大厦,2192.27170665
田贝花园,武警七支队大院,2296.56749269
田贝花园,幸福华府,2314.52280104
田贝花园,星湖花园三期,2323.99132787
田贝花园,美园,2458.10391704
田贝花园,翠岭苑,2512.71216188
田贝花园,银座金钻,2557.63171662
田贝花园,新天地名居,2572.20193117
田贝花园,钻石时代,2604.15169062
田贝花园,长丰苑,2637.17411843
田贝花园,长丰苑,2637.17411843
田贝花园,培峰苑,2671.40628921
田贝花园,培峰苑,2671.40628921
田贝花园,培峰苑,2671.40628921
田贝花园,海丰苑,2688.85456445
田贝花园,金色都汇,2713.7026554
田贝花园,罗湖1号大楼,2791.36717411
田贝花园,罗湖1号大楼,2791.36717411
田贝花园,京基东方都会,2838.46565418
田贝花园,武警家属大院,2894.31927219
田贝花园,金田大厦,2927.41364276
田贝花园,友谊大厦,2954.92040861
田贝花园,阳光新干线家园,3010.97696009
田贝花园,置地逸轩,3063.3204305
田贝花园,置地逸轩,3063.3204305
田贝花园,恒通花园,3140.51559714
田贝花园,恒通花园,3140.51559714
田贝花园,恒通花园,3140.51559714
田贝花园,新闻大厦,3235.48620072
田贝花园,罗湖村,3311.73914283
田贝花园,罗湖村,3311.73914283
田贝花园,罗湖村,3311.73914283
田贝花园,罗湖村,3311.73914283
田贝花园,兴华苑,3579.45744508
田贝花园,三九花园,4035.23059732
田贝花园,三九花园,4035.23059732
田贝花园,罗湖区罗芳村,4106.52871376
田贝花园,通宝楼,5279.16736244
田贝花园,城市春天,5774.92216323
田贝花园,皇御苑,6478.41388313
田贝花园,大望新平村,6534.63003373
田贝花园,晨晖家园,8010.23926066
田贝花园,嘉湖新都,347.979575632
田贝花园,嘉湖新都,347.979575632
田贝花园,嘉湖新都,347.979575632
田贝花园,愉天小区,584.834954633
田贝花园,愉天小区,584.834954633
田贝花园,金丽豪苑,591.975862627
田贝花园,金丽豪苑,591.975862627
田贝花园,田心村,892.722220426
田贝花园,祥福雅居,972.106998849
田贝花园,虹桥星座,980.293090666
田贝花园,虹桥星座,980.293090666
田贝花园,时尚新居,1038.73804685
田贝花园,东门E公馆,1316.19098582
田贝花园,缤纷时代家园,1525.92430297
田贝花园,京基东方华都,1555.07287539
田贝花园,京基东方华都,1555.07287539
田贝花园,松泉公寓,1603.67817133
田贝花园,西湖大厦,1618.20826694
田贝花园,东门天下,1727.53398378
田贝花园,东门168,1746.46436796
田贝花园,东门168,1746.46436796
田贝花园,水库新村,1780.97375077
田贝花园,水库新村,1780.97375077
田贝花园,水库新村,1780.97375077
田贝花园,雅园公寓,1790.6693218
田贝花园,雅园公寓,1790.6693218
田贝花园,风格名苑,1982.37498558
田贝花园,湖润大厦,2192.27170665
田贝花园,湖润大厦,2192.27170665
田贝花园,武警七支队大院,2296.56749269
田贝花园,幸福华府,2314.52280104
田贝花园,星湖花园三期,2323.99132787
田贝花园,美园,2458.10391704
田贝花园,翠岭苑,2512.71216188
田贝花园,银座金钻,2557.63171662
田贝花园,新天地名居,2572.20193117
田贝花园,钻石时代,2604.15169062
田贝花园,长丰苑,2637.17411843
田贝花园,长丰苑,2637.17411843
田贝花园,培峰苑,2671.40628921
田贝花园,培峰苑,2671.40628921
田贝花园,培峰苑,2671.40628921
田贝花园,海丰苑,2688.85456445
田贝花园,金色都汇,2713.7026554
田贝花园,罗湖1号大楼,2791.36717411
田贝花园,罗湖1号大楼,2791.36717411
田贝花园,京基东方都会,2838.46565418
田贝花园,武警家属大院,2894.31927219
田贝花园,金田大厦,2927.41364276
田贝花园,友谊大厦,2954.92040861
田贝花园,阳光新干线家园,3010.97696009
田贝花园,置地逸轩,3063.3204305
田贝花园,置地逸轩,3063.3204305
田贝花园,恒通花园,3140.51559714
田贝花园,恒通花园,3140.51559714
田贝花园,恒通花园,3140.51559714
田贝花园,新闻大厦,3235.48620072
田贝花园,罗湖村,3311.73914283
田贝花园,罗湖村,3311.73914283
田贝花园,罗湖村,3311.73914283
田贝花园,罗湖村,3311.73914283
田贝花园,兴华苑,3579.45744508
田贝花园,三九花园,4035.23059732
田贝花园,三九花园,4035.23059732
田贝花园,罗湖区罗芳村,4106.52871376
田贝花园,通宝楼,5279.16736244
田贝花园,城市春天,5774.92216323
田贝花园,皇御苑,6478.41388313
田贝花园,大望新平村,6534.63003373
田贝花园,晨晖家园,8010.23926066
田贝花园,嘉湖新都,347.979575632
田贝花园,嘉湖新都,347.979575632
田贝花园,嘉湖新都,347.979575632
田贝花园,愉天小区,584.834954633
田贝花园,愉天小区,584.834954633
田贝花园,金丽豪苑,591.975862627
田贝花园,金丽豪苑,591.975862627
田贝花园,田心村,892.722220426
田贝花园,祥福雅居,972.106998849
田贝花园,虹桥星座,980.293090666
田贝花园,虹桥星座,980.293090666
田贝花园,时尚新居,1038.73804685
田贝花园,东门E公馆,1316.19098582
田贝花园,缤纷时代家园,1525.92430297
田贝花园,京基东方华都,1555.07287539
田贝花园,京基东方华都,1555.07287539
田贝花园,松泉公寓,1603.67817133
田贝花园,西湖大厦,1618.20826694
田贝花园,东门天下,1727.53398378
田贝花园,东门168,1746.46436796
田贝花园,东门168,1746.46436796
田贝花园,水库新村,1780.97375077
田贝花园,水库新村,1780.97375077
田贝花园,水库新村,1780.97375077
田贝花园,雅园公寓,1790.6693218
田贝花园,雅园公寓,1790.6693218
田贝花园,风格名苑,1982.37498558
田贝花园,湖润大厦,2192.27170665
田贝花园,湖润大厦,2192.27170665
田贝花园,武警七支队大院,2296.56749269
田贝花园,幸福华府,2314.52280104
田贝花园,星湖花园三期,2323.99132787
田贝花园,美园,2458.10391704
田贝花园,翠岭苑,2512.71216188
田贝花园,银座金钻,2557.63171662
田贝花园,新天地名居,2572.20193117
田贝花园,钻石时代,2604.15169062
田贝花园,长丰苑,2637.17411843
田贝花园,长丰苑,2637.17411843
田贝花园,培峰苑,2671.40628921
田贝花园,培峰苑,2671.40628921
田贝花园,培峰苑,2671.40628921
田贝花园,海丰苑,2688.85456445
田贝花园,金色都汇,2713.7026554
田贝花园,罗湖1号大楼,2791.36717411
田贝花园,罗湖1号大楼,2791.36717411
田贝花园,京基东方都会,2838.46565418
田贝花园,武警家属大院,2894.31927219
田贝花园,金田大厦,2927.41364276
田贝花园,友谊大厦,2954.92040861
田贝花园,阳光新干线家园,3010.97696009
田贝花园,置地逸轩,3063.3204305
田贝花园,置地逸轩,3063.3204305
田贝花园,恒通花园,3140.51559714
田贝花园,恒通花园,3140.51559714
田贝花园,恒通花园,3140.51559714
田贝花园,新闻大厦,3235.48620072
田贝花园,罗湖村,3311.73914283
田贝花园,罗湖村,3311.73914283
田贝花园,罗湖村,3311.73914283
田贝花园,罗湖村,3311.73914283
田贝花园,兴华苑,3579.45744508
田贝花园,三九花园,4035.23059732
田贝花园,三九花园,4035.23059732
田贝花园,罗湖区罗芳村,4106.52871376
田贝花园,通宝楼,5279.16736244
田贝花园,城市春天,5774.92216323
田贝花园,皇御苑,6478.41388313
田贝花园,大望新平村,6534.63003373
田贝花园,晨晖家园,8010.23926066
田贝花园,嘉湖新都,347.979575632
田贝花园,嘉湖新都,347.979575632
田贝花园,嘉湖新都,347.979575632
田贝花园,愉天小区,584.834954633
田贝花园,愉天小区,584.834954633
田贝花园,金丽豪苑,591.975862627
田贝花园,金丽豪苑,591.975862627
田贝花园,田心村,892.722220426
田贝花园,祥福雅居,972.106998849
田贝花园,虹桥星座,980.293090666
田贝花园,虹桥星座,980.293090666
田贝花园,时尚新居,1038.73804685
田贝花园,东门E公馆,1316.19098582
田贝花园,缤纷时代家园,1525.92430297
田贝花园,京基东方华都,1555.07287539
田贝花园,京基东方华都,1555.07287539
田贝花园,松泉公寓,1603.67817133
田贝花园,西湖大厦,1618.20826694
田贝花园,东门天下,1727.53398378
田贝花园,东门168,1746.46436796
田贝花园,东门168,1746.46436796
田贝花园,水库新村,1780.97375077
田贝花园,水库新村,1780.97375077
田贝花园,水库新村,1780.97375077
田贝花园,雅园公寓,1790.6693218
田贝花园,雅园公寓,1790.6693218
田贝花园,风格名苑,1982.37498558
田贝花园,湖润大厦,2192.27170665
田贝花园,湖润大厦,2192.27170665
田贝花园,武警七支队大院,2296.56749269
田贝花园,幸福华府,2314.52280104
田贝花园,星湖花园三期,2323.99132787
田贝花园,美园,2458.10391704
田贝花园,翠岭苑,2512.71216188
田贝花园,银座金钻,2557.63171662
田贝花园,新天地名居,2572.20193117
田贝花园,钻石时代,2604.15169062
田贝花园,长丰苑,2637.17411843
田贝花园,长丰苑,2637.17411843
田贝花园,培峰苑,2671.40628921
田贝花园,培峰苑,2671.40628921
田贝花园,培峰苑,2671.40628921
田贝花园,海丰苑,2688.85456445
田贝花园,金色都汇,2713.7026554
田贝花园,罗湖1号大楼,2791.36717411
田贝花园,罗湖1号大楼,2791.36717411
田贝花园,京基东方都会,2838.46565418
田贝花园,武警家属大院,2894.31927219
田贝花园,金田大厦,2927.41364276
田贝花园,友谊大厦,2954.92040861
田贝花园,阳光新干线家园,3010.97696009
田贝花园,置地逸轩,3063.3204305
田贝花园,置地逸轩,3063.3204305
田贝花园,恒通花园,3140.51559714
田贝花园,恒通花园,3140.51559714
田贝花园,恒通花园,3140.51559714
田贝花园,新闻大厦,3235.48620072
田贝花园,罗湖村,3311.73914283
田贝花园,罗湖村,3311.73914283
田贝花园,罗湖村,3311.73914283
田贝花园,罗湖村,3311.73914283
田贝花园,兴华苑,3579.45744508
田贝花园,三九花园,4035.23059732
田贝花园,三九花园,4035.23059732
田贝花园,罗湖区罗芳村,4106.52871376
田贝花园,通宝楼,5279.16736244
田贝花园,城市春天,5774.92216323
田贝花园,皇御苑,6478.41388313
田贝花园,大望新平村,6534.63003373
田贝花园,晨晖家园,8010.23926066
银座金钻,海丰苑,380.838189662
银座金钻,金色都汇,410.349121488
银座金钻,湖润大厦,444.189461358
银座金钻,湖润大厦,444.189461358
银座金钻,罗湖1号大楼,473.493295369
银座金钻,罗湖1号大楼,473.493295369
银座金钻,置地逸轩,510.836623963
银座金钻,置地逸轩,510.836623963
银座金钻,友谊大厦,581.850541641
银座金钻,长丰苑,633.38066999
银座金钻,长丰苑,633.38066999
银座金钻,阳光新干线家园,677.092607182
银座金钻,美园,700.061435637
银座金钻,钻石时代,726.93171666
银座金钻,金田大厦,736.918695985
银座金钻,罗湖村,788.451382866
银座金钻,罗湖村,788.451382866
银座金钻,罗湖村,788.451382866
银座金钻,罗湖村,788.451382866
银座金钻,东门天下,832.598371803
银座金钻,雅园公寓,1035.5193397
银座金钻,雅园公寓,1035.5193397
银座金钻,东门168,1048.45552187
银座金钻,东门168,1048.45552187
银座金钻,缤纷时代家园,1104.52194387
银座金钻,京基东方华都,1308.25078422
银座金钻,京基东方华都,1308.25078422
银座金钻,新天地名居,1344.14228417
银座金钻,东门E公馆,1584.26778554
银座金钻,幸福华府,1595.63651762
银座金钻,风格名苑,1619.88106225
银座金钻,西湖大厦,1909.25553103
银座金钻,新闻大厦,1930.12291081
银座金钻,武警七支队大院,2032.41442965
银座金钻,京基东方都会,2289.69547258
银座金钻,金丽豪苑,2509.30705457
银座金钻,金丽豪苑,2509.30705457
银座金钻,田贝花园,2557.63171662
银座金钻,田贝花园,2557.63171662
银座金钻,田贝花园,2557.63171662
银座金钻,田贝花园,2557.63171662
银座金钻,田贝花园,2557.63171662
银座金钻,愉天小区,2739.03111274
银座金钻,愉天小区,2739.03111274
银座金钻,嘉湖新都,2753.34893991
银座金钻,嘉湖新都,2753.34893991
银座金钻,嘉湖新都,2753.34893991
银座金钻,祥福雅居,2842.52642315
银座金钻,田心村,2957.77973062
银座金钻,水库新村,3052.79954558
银座金钻,水库新村,3052.79954558
银座金钻,水库新村,3052.79954558
银座金钻,时尚新居,3103.09789852
银座金钻,兴华苑,3160.88621835
银座金钻,罗湖区罗芳村,3163.42668523
银座金钻,虹桥星座,3240.15467016
银座金钻,虹桥星座,3240.15467016
银座金钻,星湖花园三期,3677.31703704
银座金钻,恒通花园,4004.02310276
银座金钻,恒通花园,4004.02310276
银座金钻,恒通花园,4004.02310276
银座金钻,松泉公寓,4046.60539873
银座金钻,武警家属大院,4195.77882658
银座金钻,城市春天,4696.45568183
银座金钻,翠岭苑,4977.31259244
银座金钻,皇御苑,5106.61136698
银座金钻,三九花园,5127.74645678
银座金钻,三九花园,5127.74645678
银座金钻,培峰苑,5212.83233788
银座金钻,培峰苑,5212.83233788
银座金钻,培峰苑,5212.83233788
银座金钻,通宝楼,5673.82886404
银座金钻,晨晖家园,6702.70667703
银座金钻,大望新平村,8238.80021583
置地逸轩,罗湖村,300.806190997
置地逸轩,罗湖村,300.806190997
置地逸轩,罗湖村,300.806190997
置地逸轩,罗湖村,300.806190997
置地逸轩,友谊大厦,402.541875352
置地逸轩,罗湖1号大楼,463.44935416
置地逸轩,罗湖1号大楼,463.44935416
置地逸轩,海丰苑,490.777954114
置地逸轩,银座金钻,510.836623963
置地逸轩,金色都汇,601.633848505
置地逸轩,阳光新干线家园,630.697440705
置地逸轩,金田大厦,635.381128679
置地逸轩,长丰苑,871.796162499
置地逸轩,长丰苑,871.796162499
置地逸轩,湖润大厦,936.266967577
置地逸轩,湖润大厦,936.266967577
置地逸轩,钻石时代,980.313788945
置地逸轩,美园,1026.04452043
置地逸轩,东门天下,1342.09814216
置地逸轩,雅园公寓,1514.54041068
置地逸轩,雅园公寓,1514.54041068
置地逸轩,东门168,1533.57324403
置地逸轩,东门168,1533.57324403
置地逸轩,缤纷时代家园,1612.74300836
置地逸轩,新天地名居,1617.21017559
置地逸轩,京基东方华都,1795.8847324
置地逸轩,京基东方华都,1795.8847324
置地逸轩,幸福华府,1821.6506212
置地逸轩,新闻大厦,1908.15237939
置地逸轩,风格名苑,1928.54345723
置地逸轩,东门E公馆,2079.11537197
置地逸轩,武警七支队大院,2276.35020774
置地逸轩,西湖大厦,2282.20916699
置地逸轩,京基东方都会,2565.69428574
置地逸轩,金丽豪苑,3018.85853819
置地逸轩,金丽豪苑,3018.85853819
置地逸轩,田贝花园,3063.3204305
置地逸轩,田贝花园,3063.3204305
置地逸轩,田贝花园,3063.3204305
置地逸轩,田贝花园,3063.3204305
置地逸轩,田贝花园,3063.3204305
置地逸轩,愉天小区,3249.21996399
置地逸轩,愉天小区,3249.21996399
置地逸轩,嘉湖新都,3263.70736721
置地逸轩,嘉湖新都,3263.70736721
置地逸轩,嘉湖新都,3263.70736721
置地逸轩,罗湖区罗芳村,3272.13251012
置地逸轩,祥福雅居,3299.50089091
置地逸轩,兴华苑,3387.21511134
置地逸轩,田心村,3425.59540884
置地逸轩,水库新村,3516.53913083
置地逸轩,水库新村,3516.53913083
置地逸轩,水库新村,3516.53913083
置地逸轩,时尚新居,3565.91937157
置地逸轩,虹桥星座,3715.88405909
置地逸轩,虹桥星座,3715.88405909
置地逸轩,星湖花园三期,4038.84209987
置地逸轩,恒通花园,4278.33421234
置地逸轩,恒通花园,4278.33421234
置地逸轩,恒通花园,4278.33421234
置地逸轩,武警家属大院,4530.60389847
置地逸轩,城市春天,4544.36080103
置地逸轩,松泉公寓,4557.24050552
置地逸轩,皇御苑,4872.20899259
置地逸轩,三九花园,5402.86863847
置地逸轩,三九花园,5402.86863847
置地逸轩,翠岭苑,5487.87269977
置地逸轩,培峰苑,5722.35722599
置地逸轩,培峰苑,5722.35722599
置地逸轩,培峰苑,5722.35722599
置地逸轩,通宝楼,5952.30857874
置地逸轩,晨晖家园,6457.26677623
置地逸轩,大望新平村,8675.0320046
置地逸轩,罗湖村,300.806190997
置地逸轩,罗湖村,300.806190997
置地逸轩,罗湖村,300.806190997
置地逸轩,罗湖村,300.806190997
置地逸轩,友谊大厦,402.541875352
置地逸轩,罗湖1号大楼,463.44935416
置地逸轩,罗湖1号大楼,463.44935416
置地逸轩,海丰苑,490.777954114
置地逸轩,银座金钻,510.836623963
置地逸轩,金色都汇,601.633848505
置地逸轩,阳光新干线家园,630.697440705
置地逸轩,金田大厦,635.381128679
置地逸轩,长丰苑,871.796162499
置地逸轩,长丰苑,871.796162499
置地逸轩,湖润大厦,936.266967577
置地逸轩,湖润大厦,936.266967577
置地逸轩,钻石时代,980.313788945
置地逸轩,美园,1026.04452043
置地逸轩,东门天下,1342.09814216
置地逸轩,雅园公寓,1514.54041068
置地逸轩,雅园公寓,1514.54041068
置地逸轩,东门168,1533.57324403
置地逸轩,东门168,1533.57324403
置地逸轩,缤纷时代家园,1612.74300836
置地逸轩,新天地名居,1617.21017559
置地逸轩,京基东方华都,1795.8847324
置地逸轩,京基东方华都,1795.8847324
置地逸轩,幸福华府,1821.6506212
置地逸轩,新闻大厦,1908.15237939
置地逸轩,风格名苑,1928.54345723
置地逸轩,东门E公馆,2079.11537197
置地逸轩,武警七支队大院,2276.35020774
置地逸轩,西湖大厦,2282.20916699
置地逸轩,京基东方都会,2565.69428574
置地逸轩,金丽豪苑,3018.85853819
置地逸轩,金丽豪苑,3018.85853819
置地逸轩,田贝花园,3063.3204305
置地逸轩,田贝花园,3063.3204305
置地逸轩,田贝花园,3063.3204305
置地逸轩,田贝花园,3063.3204305
置地逸轩,田贝花园,3063.3204305
置地逸轩,愉天小区,3249.21996399
置地逸轩,愉天小区,3249.21996399
置地逸轩,嘉湖新都,3263.70736721
置地逸轩,嘉湖新都,3263.70736721
置地逸轩,嘉湖新都,3263.70736721
置地逸轩,罗湖区罗芳村,3272.13251012
置地逸轩,祥福雅居,3299.50089091
置地逸轩,兴华苑,3387.21511134
置地逸轩,田心村,3425.59540884
置地逸轩,水库新村,3516.53913083
置地逸轩,水库新村,3516.53913083
置地逸轩,水库新村,3516.53913083
置地逸轩,时尚新居,3565.91937157
置地逸轩,虹桥星座,3715.88405909
置地逸轩,虹桥星座,3715.88405909
置地逸轩,星湖花园三期,4038.84209987
置地逸轩,恒通花园,4278.33421234
置地逸轩,恒通花园,4278.33421234
置地逸轩,恒通花园,4278.33421234
置地逸轩,武警家属大院,4530.60389847
置地逸轩,城市春天,4544.36080103
置地逸轩,松泉公寓,4557.24050552
置地逸轩,皇御苑,4872.20899259
置地逸轩,三九花园,5402.86863847
置地逸轩,三九花园,5402.86863847
置地逸轩,翠岭苑,5487.87269977
置地逸轩,培峰苑,5722.35722599
置地逸轩,培峰苑,5722.35722599
置地逸轩,培峰苑,5722.35722599
置地逸轩,通宝楼,5952.30857874
置地逸轩,晨晖家园,6457.26677623
置地逸轩,大望新平村,8675.0320046
罗湖村,置地逸轩,300.806190997
罗湖村,置地逸轩,300.806190997
罗湖村,友谊大厦,428.18495035
罗湖村,罗湖1号大楼,568.315555317
罗湖村,罗湖1号大楼,568.315555317
罗湖村,金田大厦,615.05703909
罗湖村,海丰苑,645.944923967
罗湖村,银座金钻,788.451382866
罗湖村,阳光新干线家园,873.928524784
罗湖村,金色都汇,896.576726278
罗湖村,长丰苑,1162.25837417
罗湖村,长丰苑,1162.25837417
罗湖村,湖润大厦,1226.06402634
罗湖村,湖润大厦,1226.06402634
罗湖村,钻石时代,1270.14324864
罗湖村,美园,1323.4749069
罗湖村,东门天下,1605.79908135
罗湖村,雅园公寓,1810.03783677
罗湖村,雅园公寓,1810.03783677
罗湖村,新闻大厦,1810.63164639
罗湖村,东门168,1827.45443255
罗湖村,东门168,1827.45443255
罗湖村,幸福华府,1873.41770584
罗湖村,缤纷时代家园,1892.1357013
罗湖村,新天地名居,1900.75841237
罗湖村,风格名苑,2027.56578304
罗湖村,京基东方华都,2089.31182268
罗湖村,京基东方华都,2089.31182268
罗湖村,武警七支队大院,2326.56647451
罗湖村,东门E公馆,2369.79491619
罗湖村,西湖大厦,2415.79496611
罗湖村,京基东方都会,2843.30782127
罗湖村,金丽豪苑,3294.45757686
罗湖村,金丽豪苑,3294.45757686
罗湖村,田贝花园,3311.73914283
罗湖村,田贝花园,3311.73914283
罗湖村,田贝花园,3311.73914283
罗湖村,田贝花园,3311.73914283
罗湖村,田贝花园,3311.73914283
罗湖村,祥福雅居,3489.05410008
罗湖村,罗湖区罗芳村,3491.82484365
罗湖村,愉天小区,3522.47890373
罗湖村,愉天小区,3522.47890373
罗湖村,嘉湖新都,3525.64136936
罗湖村,嘉湖新都,3525.64136936
罗湖村,嘉湖新都,3525.64136936
罗湖村,田心村,3624.94111912
罗湖村,兴华苑,3647.56540693
罗湖村,时尚新居,3759.80772156
罗湖村,水库新村,3816.08854008
罗湖村,水库新村,3816.08854008
罗湖村,水库新村,3816.08854008
罗湖村,虹桥星座,3922.31699648
罗湖村,虹桥星座,3922.31699648
罗湖村,星湖花园三期,4147.61524884
罗湖村,恒通花园,4325.13331488
罗湖村,恒通花园,4325.13331488
罗湖村,恒通花园,4325.13331488
罗湖村,城市春天,4345.91623197
罗湖村,武警家属大院,4617.57376237
